"","ret_duration_5","ret_duration_5_TimeDelay_1","ret_duration_5_TimeDelay_5","ret_duration_5_TimeDelay_10","ret_duration_5_TimeDelay_20","ret_duration_10","ret_duration_10_TimeDelay_1","ret_duration_10_TimeDelay_5","ret_duration_10_TimeDelay_10","ret_duration_10_TimeDelay_20","ret_duration_20","ret_duration_20_TimeDelay_1","ret_duration_20_TimeDelay_5","ret_duration_20_TimeDelay_10","ret_duration_20_TimeDelay_20","ret_duration_50","ret_duration_50_TimeDelay_1","ret_duration_50_TimeDelay_5","ret_duration_50_TimeDelay_10","ret_duration_50_TimeDelay_20","ret_duration_100","ret_duration_100_TimeDelay_1","ret_duration_100_TimeDelay_5","ret_duration_100_TimeDelay_10","ret_duration_100_TimeDelay_20"
"1",0.00228508391773707,0.00465887555274791,0.000471623958497203,0.00172847265870524,-0.00398313027179009,0.00315183988653378,0.00497473152242578,0.00220091180631976,0.00597108736643626,-0.011012183692596,0.00929792766527471,0.0129500947567909,0.00243672378556825,-0.00510685103708364,-0.00242111840049986,-0.00157591994326689,0.000710675931775206,-0.00306555573023115,-0.00471401634192337,-0.01437050921587,0.005279331809944,0.00671193935565384,0.00133626788240848,0.00102137020741666,-0.000624804748516117
"2",0.00529351347080675,0.00125944584382864,0.000314391259923053,0.00298577826667712,-0.00654817586529466,0.0057675594532669,0.00141687657430722,0.00330110822919116,0.00793588434037873,-0.00997817274711565,0.0133522951726317,0.00936712846347598,0.00165055411459569,-0.00212147403158636,-0.00545681322107894,0.00134313028363753,-0.00228274559193953,-0.00345830385915269,-0.0050286791859826,-0.0153570314936078,0.00734771272813473,0.00220403022670035,0.00196494537451852,0.00180718158246251,-0.00116931711880264
"3",0.000551007556675032,0.0014937106918238,0.000157232704402599,0.00487344757113672,-0.00483506199797235,0.00173173803526439,0.000471698113207575,0.0050314465408805,0.00793900330136776,-0.00655072915854327,0.00944584382871527,0.00479559748427683,0.0032232704402515,0.00133626788240848,-0.00538095609451761,-0.00259760705289669,-0.00220125786163528,-0.00479559748427671,-0.00432321961955673,-0.0162208531544881,0.00220403022670035,0.00094339622641515,0.00369496855345908,0.00306555573023104,0.00109178819309053
"4",0.00141509433962272,0.000943025540275144,-0.00102048826438494,0.0035360678925036,-0.00164306392301072,0.000550314465408874,0.00235756385068764,0.00251197111233226,0.0043218607575044,-0.00657225569204289,0.0049528301886792,0.00518664047151285,0.00164848104246795,-0.00227879930850228,-0.00242547531492054,-0.00227987421383646,-0.00165029469548139,-0.00588743229452859,-0.00314317146000309,-0.0124403411313668,0.000707547169811251,0.000864440078585549,0.000235497291781073,0.00267169574100268,0.00649401455285181
"5",0.000707213578500676,0.000471623958497203,0.001413205621418,0.0036848294786358,-0.0068016574153702,0.00227879930850228,0.00220091180631976,0.00510324252178695,0.0028224225793807,-0.00805253694003594,0.00518623290900511,0.00243672378556825,-0.00259087697259952,-0.00525284202273624,-0.00406535845516376,-0.00165016501650161,-0.00306555573023115,-0.00526026536861113,-0.00635045080360641,-0.0116488155734501,0.000864372151500925,0.00133626788240848,0.00172725131506635,0.00125441003528026,0.00508169806895475
"6",0.00086477987421385,0.000314391259923053,0.00172847265870524,0.00423529411764711,-0.00705716302046577,0.00235849056603765,0.00330110822919116,0.00597108736643626,0.000235294117647111,-0.00227397475103897,0.00220125786163528,0.00165055411459569,-0.00510685103708364,-0.00203921568627452,0,-0.00267295597484274,-0.00345830385915269,-0.00471401634192337,-0.0064313725490196,-0.00603779502862067,0.00141509433962272,0.00196494537451852,0.00102137020741666,0.00298039215686274,0.00831176977965975
"7",0.000471549827098405,0.000157232704402599,0.00298577826667712,0.00493537015276146,-0.00345260514752044,0.00330084878968884,0.0050314465408805,0.00793588434037873,-0.00164512338425382,0.000156936597614621,0.00157183275699468,0.0032232704402515,-0.00212147403158636,-0.00148844496670586,-0.000313873195229131,-0.0039295818924866,-0.00479559748427671,-0.0050286791859826,-0.00830395613004309,-0.0072190834902699,0.00188619930839362,0.00369496855345908,0.00180718158246251,0.00242851547199363,0.0111424984306341
"8",0.00118008024545668,-0.00102048826438494,0.00487344757113672,0.00305068836045064,-0.00172400282109553,0.00542836912910083,0.00251197111233226,0.00793900330136776,-0.00179912390488113,-0.000391818822976231,0.00369758476909765,0.00164848104246795,0.00133626788240848,-0.00219023779724659,-0.00446673458192937,-0.00416961686728035,-0.00588743229452859,-0.00432321961955673,-0.0114205256570713,-0.00744455763654883,0.00409094485091654,0.000235497291781073,0.00306555573023104,0.00179912390488113,0.00916856045764436
"9",-0.000863557858376551,0.001413205621418,0.0035360678925036,0.000783024038838009,-0.00493730407523507,0.00266917883498197,0.00510324252178695,0.0043218607575044,-0.000861326442721744,-0.00156739811912221,0.00149159993719583,-0.00259087697259952,-0.00227879930850228,-0.00242737452039776,-0.0043887147335423,-0.00604490500863553,-0.00526026536861113,-0.00314317146000309,-0.0127632918330592,-0.00705329153605017,0.000549536818966967,0.00172725131506635,0.00267169574100268,0.00297549134758435,0.00697492163009406
"10",0.00157047506870822,0.00172847265870524,0.0036848294786358,-0.00085924074363386,-0.00125944584382875,0.00526109148017273,0.00597108736643626,0.0028224225793807,-0.0076550538978285,0.00283375314861467,-0.00259128386336871,-0.00510685103708364,-0.00525284202273624,-0.00484299328229965,-0.00110201511335017,-0.00518256772673731,-0.00471401634192337,-0.00635045080360641,-0.0146070926417747,-0.00244017632241811,0.0018060463290146,0.00102137020741666,0.00125441003528026,-7.81127948757954e-05,0.0121221662468514
